"","iteration","lower_lin","est_lin","upper_lin","p_lin","logLik_lin","AIC_lin","lower_log","est_log","upper_log","p_log","logLik_log","AIC_log","p_log","p_lin_vs_log","lin_ci_width","log_ci_width","delta_logLik"
"7578",7578,-6.20700323329733e-06,-1.36614368271808e-06,3.47471586786117e-06,0.579811535527952,3257.12819155146,-6459.10934534707,-0.00205771906469883,-0.000625479483551712,0.00080676009759541,0.391624878064379,3257.33832784897,-6470.9103151746,0.391624878064379,0.810473772881673,9.6817191011585e-06,0.00286447916229424,-0.2101362975136
"7579",7579,-6.45018993940594e-06,-1.66834658501042e-06,3.1134967693851e-06,0.493691857230312,3273.16198242854,-6491.12786885859,-0.00158159068594834,-0.000166481099307654,0.00124862848733303,0.817454285477912,3272.95397405998,-6502.09240735261,0.817454285477912,0.812200239741814,9.56368670879104e-06,0.00283021917328137,0.208008368554147
"7580",7580,-6.61994064907065e-06,-1.7326828022812e-07,6.27340408861441e-06,0.957944022192017,3258.1007702601,-6461.9024758905,-0.00217295424930297,-0.000118311076368671,0.00193633209656563,0.910048124889851,3262.18151330346,-6481.72626868947,0.910048124889851,0.0168949073388327,1.28933447376851e-05,0.0041092863458686,-4.08074304336287
"7581",7581,-9.51923948867432e-06,-4.05736807908171e-06,1.4045033305109e-06,0.145212331851101,3183.97837527055,-6313.33623313185,-0.00242151572119028,-0.000906390196142819,0.000608735328904641,0.240676261809544,3183.74214382367,-6323.94256006784,0.240676261809544,0.789597902813744,1.09237428191852e-05,0.00303025105009492,0.236231446877355
"7582",7582,-7.1535515614761e-06,-2.22553598158409e-06,2.70247959830792e-06,0.375682238997813,3273.64433308072,-6492.62471067919,-0.00187607616135102,-0.000432930139551435,0.00101021588224815,0.556173448427135,3273.4073727324,-6503.54930251149,0.556173448427135,0.789022573471308,9.85603115978402e-06,0.00288629204359916,0.236960348315733
"7583",7583,-6.22533737415885e-06,-1.9291448557181e-07,5.83950840301524e-06,0.949969648984753,3190.1520709697,-6326.10576002194,-0.00247079902144108,-0.000614308874753275,0.00124218127193453,0.51623691216061,3190.58606161698,-6338.32988633855,0.51623691216061,0.647918315256419,1.20648457771741e-05,0.00371298029337562,-0.433990647278733
"7584",7584,-3.81677134316581e-06,9.22061826551111e-07,5.66089499626803e-06,0.70264810928038,3284.98910789406,-6514.74602686044,-0.000684319865117513,0.000717369776626838,0.00211905941837119,0.315441854227162,3285.42096524143,-6526.98846600102,0.315441854227162,0.649301994716283,9.47766633943385e-06,0.0028033792834887,-0.431857347369714
"7585",7585,7.25083881278506e-07,5.57968980943986e-06,1.04342957376012e-05,0.0243258158570685,3254.07208267789,-6453.00961033655,4.71829206909163e-05,0.0014834205014132,0.00291965808213549,0.0429485459787193,3253.58518180165,-6463.41412723634,0.0429485459787193,0.61452794424879,9.70921185632271e-06,0.00287247516144457,0.486900876235723
"7586",7586,-7.53984734454876e-06,-2.408873688681e-06,2.72209996718676e-06,0.357095399518952,3233.68837907173,-6413.08847215819,-0.00194893593070752,-0.000435691803475072,0.00107755232375738,0.572171333218966,3233.62416507015,-6424.45460296075,0.572171333218966,0.937804286460045,1.02619473117355e-05,0.0030264882544649,0.0642140015756922
"7587",7587,-9.73643150060532e-06,-4.62936850398602e-06,4.77694492633285e-07,0.0755731538308872,3187.16712895391,-6319.40137639834,-0.00258932611597298,-0.000874282935022487,0.000840760245928007,0.317351031678987,3188.23186978408,-6333.24237526383,0.317351031678987,0.344817209405496,1.02141259932386e-05,0.00343008636190099,-1.06474083016928
"7588",7588,-7.49621911697952e-06,-2.85906453020379e-06,1.77809005657195e-06,0.226579758146669,3313.31584713675,-6571.31268773328,-0.00247363268291495,-0.00110207519550459,0.000269482291905761,0.115150367408236,3313.82675954833,-6583.71316934625,0.115150367408236,0.599947929572415,9.27430917355147e-06,0.00274311497482071,-0.51091241157792
"7589",7589,-6.36354029318101e-06,-1.22656008460984e-06,3.91042012396133e-06,0.639464869732921,3221.4860408507,-6388.50872819583,-0.00186742744771758,-0.000365390682262102,0.00113664608319338,0.633176579981569,3221.48126277489,-6399.87000710925,0.633176579981569,0.995233321039851,1.02739604171423e-05,0.00300407353091096,0.00477807580546141
"7590",7590,-5.09708625279347e-06,2.01537534258467e-06,9.12783693796281e-06,0.578271946195984,3217.02338152557,-6380.10314242946,-0.00226996618265949,0.000282391767059748,0.00283474971677899,0.828149579378431,3219.21578540007,-6396.33431310489,0.828149579378431,0.111648037902925,1.42249231907563e-05,0.00510471589943848,-2.1924038744919
"7591",7591,-4.40542371785681e-06,2.37888731323603e-06,9.16319834432886e-06,0.491523501865785,3231.95745050814,-6410.20814845699,-0.00177190551485923,0.000157767003028615,0.00208743952091646,0.872556993610561,3231.26037381193,-6419.9721330934,0.872556993610561,0.498039097394907,1.35686220621857e-05,0.00385934503577568,0.697076696214026
"7592",7592,-2.97051464237073e-06,2.50208122021716e-06,7.97467708280504e-06,0.369800955277364,3270.04315412845,-6485.57199605861,-0.000793270439504647,0.000650340360021816,0.00209395115954828,0.376859830122481,3269.79370236173,-6496.15151752142,0.376859830122481,0.779227864636095,1.09451917251758e-05,0.00288722159905293,0.249451766723269
"7593",7593,-7.60802350123752e-06,-1.56234796397267e-06,4.48332757329217e-06,0.612154703169276,3267.26952456285,-6480.19515015262,-0.00192313013603003,-0.000502240716534776,0.000918648702960476,0.488042220493993,3267.6282394164,-6491.45726073112,0.488042220493993,0.69857351871016,1.20913510745297e-05,0.0028417788389905,-0.358714853554375
"7594",7594,-4.67198020019537e-06,1.75907254287696e-06,8.19012528594928e-06,0.591524739046267,3272.53148536625,-6491.24654184971,NA,NA,NA,NA,NA,NA,NA,NA,1.28621054861447e-05,NA,NA
"7595",7595,-9.600755425383e-06,-4.64859442699524e-06,3.03566571392524e-07,0.0657610973986833,3230.47493645568,-6405.91587584295,-0.0024799246717521,-0.00101723836275461,0.000445447946242882,0.172625515036785,3229.75829118623,-6415.8336585314,0.172625515036785,0.488387920696293,9.90432199677552e-06,0.00292537261799499,0.71664526945051
"7596",7596,-1.54995799642925e-06,3.29039272889186e-06,8.13074345421297e-06,0.182496713249946,3257.27784836533,-6459.40827590748,-0.00105822411019868,0.000374856941111177,0.00180793799242104,0.607825828058318,3256.51866070345,-6469.27311742689,0.607825828058318,0.468046484622814,9.68070145064223e-06,0.00286616210261972,0.759187661879878
"7597",7597,-5.23212920620403e-06,1.90106871872667e-08,5.27015058057857e-06,0.994332566704149,3294.16502966745,-6533.57486982659,-0.00176016564677824,-0.000353019133153736,0.00105412738047077,0.622582572436353,3293.92695131316,-6544.23466449933,0.622582572436353,0.788140934454691,1.05022797867826e-05,0.00281429302724901,0.238078354285335
"7598",7598,-3.05120883199519e-06,1.74845736047894e-06,6.54812355295307e-06,0.474829847557385,3293.74208201413,-6532.53700689354,-0.00153107297189081,-0.000115959877038533,0.00129915321781374,0.872270387039649,3293.46380822406,-6543.44519386707,0.872270387039649,0.757089509546017,9.59933238494826e-06,0.00283022618970455,0.278273790069761
"7599",7599,-4.37232343181526e-06,4.09121535304174e-07,5.19056650242361e-06,0.866678703891683,3273.2740133167,-6491.3516000085,-0.00169560668261708,-0.000280900238810052,0.00113380620499698,0.696862511813341,3273.3357221959,-6502.85489926892,0.696862511813341,0.940156546075826,9.56288993423887e-06,0.00282941288761406,-0.0617088792055256
"7600",7600,-7.31849480011558e-06,-2.35634016688158e-06,2.60581446635242e-06,0.351609100069596,3224.78688937094,-6394.5257544351,-0.00255932731754972,-0.00109175844688006,0.000375810423789593,0.144634400750666,3225.41586913198,-6407.16198417318,0.144634400750666,0.533135449188373,9.924309266468e-06,0.00293513774133931,-0.628979761043865
"7601",7601,-9.71324811228723e-07,4.32651904708396e-06,9.62436290539665e-06,0.109337329135623,3221.4127229833,-6388.41808550427,-0.00124681507407893,0.000484726426037403,0.00221626792615373,0.582865493497763,3220.22693703418,-6397.67228929802,0.582865493497763,0.305505972965785,1.05956877166254e-05,0.00346308300023266,1.18578594911878
"7602",7602,-7.30989631163875e-06,-2.44475133829574e-06,2.42039363504727e-06,0.324297938653945,3250.59092376051,-6446.05484945126,-0.00204926286333155,-0.000609527110853582,0.000830208641624381,0.406262379033878,3250.44682144969,-6457.14732170361,0.406262379033878,0.865799162906133,9.73028994668602e-06,0.00287947150495593,0.144102310819108
"7603",7603,-5.98564274408515e-06,-1.13837848808947e-06,3.70888576790621e-06,0.644974064906455,3255.39648053016,-6455.65119622768,-0.00126709484975771,0.000167367387961083,0.00160182962567987,0.818932109129856,3255.31167142768,-6466.86357706417,0.818932109129856,0.918687642859201,9.69452851199136e-06,0.00286892447543758,0.0848091024763562
"7604",7604,-4.29517062959331e-06,6.89703852175714e-07,5.67457833394473e-06,0.786037457948781,3218.81332971556,-6382.59689883532,-0.00108171752178562,0.000393128051961534,0.00186797362570869,0.60100860346475,3218.91355282342,-6394.17694220413,0.60100860346475,0.904635564208571,9.96974896353804e-06,0.00294969114749432,-0.100223107866441
"7605",7605,-9.02606701020053e-06,-3.09799918830147e-07,8.40646717254023e-06,0.944403922627688,3247.9995612275,-6442.42009801196,-0.00217202282514988,0.000302270684416125,0.00277656419398213,0.810573222821113,3249.18866990806,-6456.0913802281,0.810573222821113,0.304492543274264,1.74325341827408e-05,0.00494858701913201,-1.18910868055809
"7606",7606,-4.8084524007011e-06,2.3021075953647e-06,9.41266759143049e-06,0.525327494343536,3294.77065624668,-6535.90651263949,-0.0015494842569516,0.000169816224577425,0.00188911670610645,0.846341244335886,3294.69403079757,-6546.85062622404,0.846341244335886,0.92623671142321,1.42211199921316e-05,0.00343860096305806,0.0766254491163636
"7607",7607,-1.38479710592985e-08,4.88173020200329e-06,9.77730837506588e-06,0.050650207207342,3247.74802728788,-6440.43379312614,-0.00111744247700208,0.000480580662069405,0.00207860380114089,0.555194709932026,3245.97553479518,-6449.00340810888,0.555194709932026,0.169908963754158,9.79115634612518e-06,0.00319604627814298,1.77249249269562
"7608",7608,-9.27575176656703e-06,-3.78735810683805e-06,1.70103555289093e-06,0.175975063991428,3216.51043578236,-6378.41620781439,-0.00180528487205604,-0.000325584395239445,0.00115411608157714,0.665965746910578,3216.51105999775,-6389.4938581345,0.665965746910578,0.99937597939057,1.0976787319458e-05,0.00295940095363318,-0.000624215391326288
"7609",7609,-8.83137487253579e-06,-2.44860712501923e-06,3.93416062249733e-06,0.451706797349334,3236.56023969986,-6418.96066672453,-0.00195700445386248,-0.000502265222328858,0.000952474009204764,0.498197800356242,3236.85574269321,-6430.00643521888,0.498197800356242,0.744157187200208,1.27655354950331e-05,0.00290947846306724,-0.295502993345508
"7610",7610,-5.4279707130718e-06,1.45671484158513e-06,8.34140039624205e-06,0.678052632331145,3258.69856847898,-6463.31674082817,-0.00123605113703444,0.000194306023464985,0.00162466318396442,0.789834368101077,3258.97709702865,-6474.18197042494,0.789834368101077,0.75689665829592,1.37693711093139e-05,0.00286071432099886,-0.278528549664316
"7611",7611,-7.05954597804854e-06,-2.22683181831287e-06,2.6058823414228e-06,0.366065650894451,3259.33729151277,-6463.52082940018,-0.00182909210638308,-0.000397580548642583,0.00103393100909791,0.585836202059293,3259.17108037691,-6474.61231182702,0.585836202059293,0.846867411232091,9.66542831947134e-06,0.00286302311548099,0.166211135860976
"7612",7612,-3.7428974759302e-06,1.07615168999459e-06,5.89520085591938e-06,0.661297849392462,3263.06398188641,-6470.96301521001,-0.000420619140659388,0.00100453298180191,0.0024296851042632,0.166900259594087,3263.92199745095,-6484.05979993711,0.166900259594087,0.424002653914393,9.63809833184957e-06,0.00285030424492259,-0.858015564537709
"7613",7613,-8.65542235353297e-06,-3.56924086526386e-06,1.51694062300526e-06,0.168776748297274,3210.47423344622,-6366.15620841057,-0.00258802926440628,-0.000845217259268954,0.000897594745868368,0.341453986438525,3209.96533817638,-6377.1207003902,0.341453986438525,0.601159330958563,1.01723629765382e-05,0.00348562401027465,0.508895269834284
"7614",7614,-4.14211292637569e-06,6.70406724809988e-07,5.48292637599567e-06,0.784611439879602,3285.49868128953,-6516.01165305146,-0.00149525538327942,-8.27835593000497e-05,0.00132968826467932,0.908451277171599,3285.49178213679,-6527.31899122316,0.908451277171599,0.993124591778044,9.62503930237137e-06,0.00282494364795874,0.00689915273915176
"7615",7615,-3.94517277738216e-06,1.0036837289401e-06,5.95254023526237e-06,0.690700515284879,3228.32510356261,-6401.5916749553,-0.000845058241612367,0.000619149605818931,0.00208335745325023,0.406821202799851,3228.58585782226,-6413.49371447361,0.406821202799851,0.770470231979014,9.89771301264454e-06,0.0029284156948626,-0.260754259648365
"7616",7616,-3.92359174011664e-06,1.19138747259625e-06,6.30636668530913e-06,0.647690808313682,3223.47473370987,-6392.41711038744,-0.0011356169833157,0.000360316505834525,0.00185624999498475,0.636531704038618,3223.48905518504,-6403.79031867821,0.636531704038618,0.98578058934439,1.02299584254258e-05,0.00299186697830046,-0.014321475161978
"7617",7617,-5.14917551664346e-06,-2.21717260646361e-07,4.70574099535074e-06,0.92965105135502,3233.96592217671,-6412.85576311595,-0.000637086441213898,0.000820463847200784,0.00227801413561547,0.269562908700614,3235.58774250947,-6427.60166290093,0.269562908700614,0.197538785277752,9.85491651199421e-06,0.00291510057682936,-1.62182033276804
"7618",7618,-3.30987981680286e-06,2.46342442005086e-06,8.23672865690458e-06,0.402579919461283,3214.94696222159,-6375.58341061817,-0.000972331551326893,0.000546310521650365,0.00206495259462762,0.480364123247419,3214.72873720478,-6386.32831235034,0.480364123247419,0.803944520276907,1.15466084737074e-05,0.00303728414595452,0.218225016814813
"7619",7619,-2.00413034962739e-06,2.85719199898584e-06,7.71851434759906e-06,0.249015874060881,3254.72119749476,-6454.33373234204,-0.00174929922933412,0.000201355533784648,0.00215201029690342,0.839504341411036,3254.23142735797,-6465.75815882944,0.839504341411036,0.61276723064406,9.72264469722644e-06,0.00390130952623754,0.489770136783136
"7620",7620,-5.47081452652456e-06,-6.38271779212163e-07,4.19427096810024e-06,0.795530320310249,3259.37698840456,-6463.60005929731,-0.0013908939836847,3.97071219314171e-05,0.00147030822754753,0.956570909547896,3259.34030055295,-6474.91161730501,0.956570909547896,0.963976992263593,9.6650854946248e-06,0.00286120221123222,0.0366878516028919
"7621",7621,-8.82297931169436e-06,-2.97650347625556e-06,2.86997235918325e-06,0.31797994940535,3256.11607872857,-6458.17613399574,-0.00292282098366197,-0.00147945864355545,-3.609630344893e-05,0.0445506367914222,3257.42096064224,-6471.2325889588,0.0445506367914222,0.271204558703276,1.16929516708776e-05,0.00288672468021304,-1.30488191367931
"7622",7622,-7.34828337695033e-06,3.50655843733324e-07,8.04959506441698e-06,0.928793871478948,3244.35178617657,-6434.8726411385,-0.00160027739656314,-0.000153905976314218,0.0012924654439347,0.834624730864472,3244.40743487437,-6445.08691690664,0.834624730864472,0.945871364220321,1.53978784413673e-05,0.00289274284049785,-0.0556486978016437
"7623",7623,-1.18321145900267e-05,-6.76892359523588e-06,-1.70573260044502e-06,0.00884240776286188,3263.19084886492,-6471.46525760604,-0.00316673549266713,-0.00169972517718469,-0.000232714861702239,0.023203963307242,3262.34579698513,-6481.39510624812,0.023203963307242,0.429535073444862,1.01263819895817e-05,0.00293402063096489,0.845051879786297
"7624",7624,-5.09703587046242e-06,-3.11185668914869e-07,4.47466453263268e-06,0.898485605272597,3272.10931115818,-6489.02599665328,-0.00141128377170078,4.79936891750663e-06,0.00142088250953579,0.994694357001223,3272.10067547503,-6500.38922646505,0.994694357001223,0.99140149725076,9.5717004030951e-06,0.00283216628123658,0.00863568315799057
"7625",7625,-6.89623184059774e-06,-4.4097443128294e-07,6.01428297803186e-06,0.89337849239121,3305.98641162918,-6557.61635889289,-0.00197954745544935,-0.000379503268990611,0.00122054091746813,0.641693245459275,3305.069244603,-6566.83937110314,0.641693245459275,0.399649635807754,1.29105148186296e-05,0.00320008837291748,0.917167026188508
"7626",7626,-3.04155493843573e-06,2.00799389765362e-06,7.05754273374296e-06,0.435339589243388,3201.9663541318,-6348.95450344159,-0.000696420122058796,0.000797407360462137,0.00229123484298307,0.295090329130719,3202.2104206413,-6360.82199018019,0.295090329130719,0.783435526627356,1.00990976721787e-05,0.00298765496504187,-0.244066509496861
"7627",7627,-4.95526591929531e-06,8.08784110936507e-10,4.95688348751718e-06,0.999744529588714,3228.77190060405,-6402.50902101129,-0.00153487682454275,0.000367351927910949,0.00226958068036465,0.704772707741969,3228.92464403401,-6415.07512915753,0.704772707741969,0.858349920439644,9.91214940681249e-06,0.0038044575049074,-0.152743429955081
"7628",7628,-3.19170354715647e-06,1.49578574204497e-06,6.18327503124642e-06,0.531301823068447,3299.2128342435,-6543.14990111063,-0.00146968450093248,-8.1165023546282e-05,0.00130735445383991,0.908691759453382,3299.22352973078,-6554.60529299836,0.908691759453382,0.989361506079377,9.3749785784029e-06,0.00277703895477239,-0.0106954872730967
"7629",7629,-7.77346000219033e-06,-2.78842875032651e-06,2.19660250153731e-06,0.272589002020049,3218.79185826921,-6382.55420253843,-0.00308155367418394,-0.00160689695234322,-0.000132240230502505,0.0327362346923273,3220.61733528232,-6397.63079901625,0.0327362346923273,0.161140759537911,9.97006250372763e-06,0.00294931344368143,-1.82547701311614
"7630",7630,-7.82374521222365e-06,-2.11762233071522e-06,3.58850055079321e-06,0.466594435232396,3254.67059026015,-6454.8064542804,-0.00198659599531841,-0.000545016185999706,0.000896563623318996,0.458287027785638,3255.193889984,-6466.80898033296,0.458287027785638,0.592562027408648,1.14122457630169e-05,0.0028831596186374,-0.523299723842683
"7631",7631,-8.57929378837144e-06,-2.26650958706258e-06,4.04627461424627e-06,0.481220092063359,3297.93011523332,-6541.66165366636,-0.00257913237619925,-0.000724668430866442,0.00112979551446637,0.443332051933917,3297.78397851046,-6552.65705242284,0.443332051933917,0.864039561149025,1.26255684026177e-05,0.00370892789066563,0.14613672285941
"7632",7632,-5.78345418429431e-06,-1.02005608343243e-06,3.74334201742944e-06,0.674384665644163,3278.21834828041,-6501.22517513774,-0.00174705485203837,-0.000337636460475777,0.00107178193108681,0.638361958203267,3278.24024646118,-6512.64911107478,0.638361958203267,0.978339843797445,9.52679620172374e-06,0.00281883678312518,-0.0218981807620366
"7633",7633,-6.92677227740338e-06,-2.06464522782649e-06,2.79748182175041e-06,0.404847683264718,3251.40591497843,-6447.68238804495,-0.00184777491776668,-0.0004065680906445,0.00103463873647768,0.579957149330914,3251.22068677409,-6458.71048270455,0.579957149330914,0.830914643881346,9.72425409915379e-06,0.00288241365424437,0.185228204346458
"7634",7634,-7.69232845855379e-06,4.27617516419693e-07,8.54756349139317e-06,0.917704761280489,3246.03043547484,-6438.2761152854,-0.00253971009477019,-5.21561180605075e-05,0.00243539785864918,0.967186246288399,3246.99293710648,-6451.64674574907,0.967186246288399,0.381936226121035,1.6239891949947e-05,0.00497510795341938,-0.962501631639952
"7635",7635,-6.81954916676575e-06,-1.90497240962071e-06,3.00960434752432e-06,0.447018268852842,3237.40448215908,-6419.72244474493,-0.00208418381862711,-0.000630032103285649,0.000824119612055809,0.395375379568005,3237.47304616381,-6431.24036927039,0.395375379568005,0.933733694817904,9.82915351429007e-06,0.00290830343068292,-0.0685640047299785
"7636",7636,-5.44750388021153e-06,-6.42739978328432e-07,4.16202392355466e-06,0.79296788261537,3266.93041627118,-6478.68388098297,-0.00145814534702425,-3.54822174942246e-05,0.0013871809120358,0.96097158245756,3266.93631600383,-6490.10371601392,0.96097158245756,0.994117636597861,9.60952780376619e-06,0.00284532625906005,-0.00589973265005028
"7637",7637,-6.52477181043538e-06,-1.57795711067927e-06,3.36885758907683e-06,0.531452620884269,3228.84783244715,-6402.63533960591,NA,NA,NA,NA,NA,NA,NA,NA,9.89362939951221e-06,NA,NA
"7638",7638,-8.7732398587162e-06,-3.17340696985479e-06,2.42642591900662e-06,0.266353342312858,3267.93796040838,-6481.36558167597,-0.00168330628651786,-0.000238594696760869,0.00120611689299612,0.745922274952276,3266.73818104471,-6489.97394949595,0.745922274952276,0.301260673630731,1.11996657777228e-05,0.00288942317951398,1.19977936366558
"7639",7639,-8.20040204489638e-06,-2.03730150725235e-06,4.12579903039168e-06,0.516659903760326,3227.26682534319,-6400.5052957503,-0.00186176210132026,-0.000359913365357756,0.00114193537060475,0.638236409317691,3227.73374590828,-6412.39241860092,0.638236409317691,0.62692988855217,1.23262010752881e-05,0.00300369747192501,-0.466920565092551
"7640",7640,-4.02906481543004e-06,7.06305525319464e-07,5.44167586606897e-06,0.769797051494323,3311.65629745878,-6568.3137652553,-0.00122489050950042,0.000436318191147742,0.0020975268917959,0.606349085135459,3311.78625466851,-6580.55006933404,0.606349085135459,0.878133005661421,9.47074068149901e-06,0.00332241740129632,-0.12995720973413
"7641",7641,-4.28969201286955e-06,5.90248452964274e-07,5.4701889187981e-06,0.812414874974705,3246.62981626516,-6438.1448316769,-0.00158693035659777,-0.000142965730537043,0.00130099889552368,0.845974650427167,3246.61747572824,-6449.50036582332,0.845974650427167,0.987735295244197,9.75988093166766e-06,0.00288792925212145,0.012340536924512
"7642",7642,-8.13155353865652e-06,-2.35748648590855e-06,3.41658056683942e-06,0.423169817287102,3221.87681803625,-6389.47354052261,-0.00225267155280861,-0.000731680726284137,0.000789310100240339,0.34536652356498,3221.53525099142,-6400.20398446805,0.34536652356498,0.710655820224722,1.15481341054959e-05,0.00304198165304895,0.341567044828935
"7643",7643,-5.73469541636874e-06,-8.5240035003475e-07,4.02989471629924e-06,0.731944479056672,3246.01050720276,-6436.90809541195,-0.00133102681145147,0.000115172667868439,0.00156137214718835,0.875834809771645,3246.28858962376,-6448.92713619912,0.875834809771645,0.757234406921119,9.76459013266798e-06,0.00289239895863982,-0.278082421005365
"7644",7644,-4.23127417493411e-06,5.69363712558422e-07,5.37000160005095e-06,0.815996953101494,3279.54997581451,-6504.01458232052,-0.00116294206680775,0.000496123994707141,0.00215519005622203,0.557427661155779,3279.62287365899,-6516.14469356621,0.557427661155779,0.929695798727243,9.60127577498506e-06,0.00331813212302979,-0.0728978444858512
"7645",7645,-7.45057827875497e-06,-2.42929948448525e-06,2.59197930978446e-06,0.342621698057977,3209.30773573925,-6363.61484566539,-0.00172450809607855,-0.000238324236350951,0.00124785962337665,0.753048354981388,3208.90613356956,-6374.19276294442,0.753048354981388,0.669246939452258,1.00425575885394e-05,0.00297236771945521,0.401602169692978
"7646",7646,-9.56336985674419e-06,-4.6969859095672e-06,1.69398037609798e-07,0.0585077546751708,3250.40260430248,-6445.680381727,-0.0026525153123099,-0.00106373989909802,0.000525035514113851,0.18917416026691,3249.6280099796,-6456.19986810214,0.18917416026691,0.460890715898246,9.73276789435399e-06,0.00317755082642375,0.774594322877419
"7647",7647,-4.15616551212516e-06,9.41117246325604e-07,6.03840000477637e-06,0.717173464153776,3243.28882805521,-6432.282055013,-0.000689162050135498,0.000796127286865316,0.00228141662386613,0.293099815032265,3243.76890885384,-6444.6045506489,0.293099815032265,0.618733396977105,1.01945655169015e-05,0.00297057867400163,-0.480080798627569
"7648",7648,-6.93085135239746e-06,-2.5238787386748e-07,6.4260756046625e-06,0.940892945190173,3241.63280947304,-6429.53022929756,-0.00115545427031348,0.000303015610542092,0.00176148549139767,0.68355402273204,3241.90642001729,-6440.25211686033,0.68355402273204,0.760628248623431,1.335692695706e-05,0.00291693976171115,-0.273610544257281
"7649",7649,-3.79360187737635e-06,1.08116060845489e-06,5.95592309428613e-06,0.663467369392571,3248.1319425974,-6441.14518503346,NA,NA,NA,NA,NA,NA,NA,NA,9.74952497166248e-06,NA,NA
"7650",7650,-5.38561178207162e-06,-1.13770354667625e-07,5.15807107273637e-06,0.966225988091462,3225.36628908308,-6395.99135661376,-0.00159203370334713,-0.000103015113872244,0.00138600347560265,0.892027671410138,3225.34492997838,-6407.3166781016,0.892027671410138,0.978867385569379,1.0543682854808e-05,0.00297803717894978,0.0213591046981492
"7651",7651,-5.65626634581343e-06,3.01261204693529e-07,6.25878875520048e-06,0.920966762501101,3242.25320055801,-6430.06850591911,-0.00220728030235921,-0.000193676809434954,0.0018199266834893,0.850316606836204,3243.64204216359,-6444.4871666479,0.850316606836204,0.249363999254412,1.19150551010139e-05,0.00402720698584852,-1.38884160557654
"7652",7652,-1.10388444230138e-05,-5.881192218941e-06,-7.23540014868148e-07,0.0254691535174497,3243.69720091682,-6433.47397718001,-0.00303746462594201,-0.00090592870533499,0.00122560721527202,0.404434309176075,3243.71735746568,-6445.61545854126,0.404434309176075,0.980045236336307,1.03153044081457e-05,0.00426307184121403,-0.0201565488559936
"7653",7653,-3.26448140278961e-06,2.59069522301958e-06,8.44587184882877e-06,0.385424252600952,3256.94422692536,-6459.57545025095,-0.000718206507067252,0.00075029423726762,0.00221879498160249,0.316259049406253,3256.76494580867,-6470.22786772844,0.316259049406253,0.835870889115398,1.17103532516184e-05,0.00293700148866974,0.179281116681523
"7654",7654,-1.58432757277608e-06,3.10936704093276e-06,7.8030616546416e-06,0.193889795231235,3297.48452780781,-6539.69857534804,-0.00113884458485427,0.00025089386667904,0.00164063231821235,0.723189457239132,3296.69935366369,-6549.51225752592,0.723189457239132,0.456040278135683,9.38738922741767e-06,0.00277947690306662,0.78517414412363
"7655",7655,-5.12662492686303e-06,2.1684120410794e-06,9.46344900902183e-06,0.559792945794855,3257.53062967461,-6461.3753901423,NA,NA,NA,NA,NA,NA,NA,NA,1.45900739358849e-05,NA,NA
"7656",7656,-8.92046790516922e-06,-1.67454389874461e-06,5.57138010768e-06,0.650258821625615,3307.79980969687,-6561.70887530569,-0.00230344335899841,-0.000458216462806852,0.00138701043338471,0.626123641582147,3307.55389532688,-6572.25932685963,0.626123641582147,0.781989183797884,1.44918480128492e-05,0.00369045379238312,0.245914369992988
"7657",7657,-7.15375981371301e-06,-1.38560492263077e-07,6.87663882918686e-06,0.969087339874297,3243.29542546477,-6432.88699982765,-0.00238812608874745,-0.000443299664575595,0.00150152675959626,0.654733093796987,3243.17310565441,-6443.93256669503,0.654733093796987,0.884865334153906,1.40303986428999e-05,0.00388965284834371,0.122319810350291
"7658",7658,-4.47836894697702e-06,3.45245519706443e-07,5.16885998638991e-06,0.888320510545819,3268.8774496218,-6482.59906258586,-0.00115696280435866,0.000262493994533578,0.00168195079342582,0.716741796346932,3268.9436756926,-6494.0840589985,0.716741796346932,0.935919256355347,9.64722893336693e-06,0.00283891359778448,-0.0662260708031681
"7659",7659,-7.91102630942686e-07,4.32479834746518e-06,9.44069932587305e-06,0.0974425383235459,3219.33215225787,-6384.08040994771,-0.000569614858106607,0.000935252420665544,0.00244011969943769,0.222891334811543,3218.81884149377,-6394.43537828077,0.222891334811543,0.598510767046861,1.02318019568157e-05,0.0030097345575443,0.513310764092694
"7660",7660,-5.35727061769275e-06,-2.66890114503969e-07,4.82349038868481e-06,0.918066518739676,3221.95422224736,-6389.25520651357,-0.000840761893449101,0.000659084838932745,0.00215893157131459,0.388682653917151,3222.97156730189,-6402.77555653255,0.388682653917151,0.361553572071477,1.01807610063776e-05,0.00299969346476369,-1.0173450545276
"7661",7661,-7.65245014084045e-06,-2.9688420968266e-06,1.71476594718725e-06,0.213807594621888,3300.28983444219,-6545.3005436253,-0.00178377307581968,-0.000396482536536492,0.000990808002746694,0.575006975492156,3299.676795649,-6555.47895256614,0.575006975492156,0.541702244337571,9.3672160880277e-06,0.00277458107856637,0.613038793189389
"7662",7662,-4.54270586689789e-06,1.98803821331298e-06,8.51878229352384e-06,0.550368746936013,3235.74963614948,-6417.25146185324,-0.00133613882902617,0.000574837300646387,0.00248581343031895,0.555097766510359,3235.89264464213,-6428.91053738686,0.555097766510359,0.866746707894814,1.30614881604217e-05,0.00382195225934512,-0.143008492641911
