subject_id,session_id,run_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,metadata_AccelNumReferenceLines,metadata_AccelerationFactorPE,metadata_AcquisitionMatrix,metadata_DeviceSerialNumber,metadata_EchoTime,metadata_EchoTrainLength,metadata_FlipAngle,metadata_ImageType,metadata_ImagingFrequency,metadata_InPlanePhaseEncodingDirection,metadata_InversionTime,metadata_MRAcquisitionType,metadata_MagneticFieldStrength,metadata_ManufacturerModelName,metadata_NumberOfAverages,metadata_NumberOfPhaseEncodingSteps,metadata_PatientPosition,metadata_PercentPhaseFieldOfView,metadata_PercentSampling,metadata_PhaseEncodingDirection,metadata_PixelBandwidth,metadata_ProtocolName,metadata_ReceiveCoilName,metadata_RepetitionTime,metadata_ScanOptions,metadata_ScanningSequence,metadata_SequenceName,metadata_SequenceVariant,metadata_SoftwareVersions,metadata_TotalScanTimeSec,metadata_TransmitCoilName,metadata_VariableFlipAngleFlag,qc_type,qi1,qi2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,spacing_x,spacing_y,spacing_z,summary_mean_bg,summary_mean_csf,summary_mean_gm,summary_mean_wm,summary_p05_bg,summary_p05_csf,summary_p05_gm,summary_p05_wm,summary_p95_bg,summary_p95_csf,summary_p95_gm,summary_p95_wm,summary_stdv_bg,summary_stdv_csf,summary_stdv_gm,summary_stdv_wm,wm2max
sub-10171,0,0,0.528391718864,1.08021295071,0.51792667272,483.060913086,3.27056,3.29747,3.44482,3.07977,0.156112982073,0.471834146492,0.372052871434,1.09375369549,0.467265382409,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249609,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.000591451406148,0.00228011425354,83452.6796875,167624.15625,75015.5,176,256,256,2.31813389278,9.59900286503,8.78547384814,14.4392847866,1.0,1.0,1.0,251.781570435,85.7298202515,163.806930542,270.536437988,117.0,27.0,30.5800628662,62.9200973511,385.0,150.999908447,269.0,403.0,82.7196731567,40.1663475037,73.1108703613,111.690040588,0.713080168776
sub-10189,0,0,0.531092941761,0.965233922005,0.510789309814,436.277587891,3.92838,3.99363,3.97726,3.8167,0.20256913505,0.401665399031,0.395765465919,1.05912721157,0.409507527947,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249913,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00708791554368,0.00776098237541,72030.96875,154913.203125,61743.40625,176,256,256,2.73928831334,8.41409144684,10.509994208,20.3766028638,0.999999165535,1.0,1.0,237.54133606,86.6319503784,151.003311157,261.06842041,95.6379680634,39.9040597916,33.8153486252,86.0077545166,361.495361328,148.099871063,264.896253967,377.11907959,79.4556884766,34.5989341736,73.0945968628,91.6402587891,0.617106652003
sub-10193,0,0,0.609709501266,0.94277971983,0.525661798434,318.708190918,4.57625,4.53321,4.77793,4.4247,0.1970347183,0.370469620483,0.432495661217,1.01865744591,0.435796761513,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249713,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0130799179518,0.00822154548592,82629.28125,165675.828125,93241.8046875,176,256,256,3.57268792964,10.475250566,9.52073198559,14.5142574612,0.999997198582,1.0,1.0,260.425384521,106.862197876,158.126220703,276.739196777,126.715812683,45.1167812347,45.2539077759,89.2293647766,380.311761475,180.100814819,274.446392822,393.791459656,79.6337356567,45.5146751404,72.4832992554,100.132034302,0.764075791436
sub-10206,0,0,0.560473561287,1.04605782032,0.513209502956,327.432189941,3.06638,3.1094,3.21181,2.88704,0.176671613474,0.441072223361,0.382256163165,1.13016247749,0.503600153327,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249694,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00120327061092,0.00185953785908,89588.15625,145296.640625,68629.4921875,176,256,256,2.32982703931,9.72423946297,8.63342131661,13.8461974475,1.0,1.0,1.0,228.383911133,78.4665679932,145.319091797,249.69619751,94.0,25.2000007629,19.2000598907,57.6800804138,350.0,134.0,245.0,364.0,78.017906189,35.6490211487,69.1003646851,100.594650269,0.778337531486
sub-10217,0,0,0.506408452988,1.29815733433,0.454156323454,545.847717285,3.29523,3.31001,3.5058,3.08348,0.170865277479,0.407650254001,0.421484468519,1.03541505337,0.366178166866,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249756,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.000811496576449,0.00201399296414,74915.984375,156393.140625,59705.390625,176,256,256,2.37616278881,7.93938328315,9.75174464699,18.939687869,1.0,1.0,1.0,316.024230957,105.94417572,192.840515137,350.4737854,137.0,41.7000007629,31.1600780487,107.800102234,468.0,182.0,335.0,485.0,103.143470764,47.088809967,94.9249801636,119.572311401,0.672051696284
sub-10225,0,0,0.496735870838,1.35754096508,0.486507591807,567.403808594,3.9509,4.06261,3.89674,3.89567,0.196661531139,0.426738481862,0.376599986999,0.796372592449,0.291190949082,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249767,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00866654231576,0.0122151327998,92396.4375,179562.9375,73451.5859375,176,256,256,2.45031718683,9.17229842066,10.3138728862,19.319003051,1.00000214577,1.0,1.0,205.36416626,74.1079864502,132.670410156,231.541305542,84.3042175293,30.0619724274,29.6195461273,71.5455551147,311.960925293,124.298014832,221.724932861,325.976043701,69.7721939087,34.3106765747,60.2681617737,82.1820678711,0.767441853902
sub-10228,0,0,0.499231517315,1.08530831337,0.490293139994,434.628631592,3.89891,3.95695,3.88684,3.85365,0.182794063933,0.426230778607,0.39097515746,0.938834011555,0.335318374634,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249909,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0089235623074,0.0113321760622,69846.0,144759.34375,57141.4375,176,256,256,2.63800278498,9.15518323111,10.8476766118,20.7498438193,1.00000405312,1.0,1.0,173.760879517,62.1829719543,112.898345947,191.123840332,74.6702331543,27.2093084335,26.3776416779,61.9133014679,257.525109863,106.075473404,188.400350189,269.226028442,55.3623046875,24.8886470795,51.3613548279,66.0859146118,0.586824862822
sub-10235,0,0,0.529956936836,1.00860524178,0.527360057355,343.091522217,3.17858,3.24572,3.2331,3.06033,0.177931761135,0.427326068105,0.39474217076,1.16360986233,0.379831647873,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123250034,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00376360191893,0.002339297055,91716.125,177292.75,77469.0390625,176,256,256,2.60545419184,9.14646251638,8.97483645472,15.1725926559,1.0,1.0,1.0,234.933135986,82.6540756226,148.07649231,256.958587646,104.0,27.1699981689,26.0999984741,66.0800933838,352.0,142.0,246.0,366.0,77.0897750854,38.8916969299,68.5979309082,97.8690643311,0.62226640159
sub-10249,0,0,0.51104414463,1.14792752266,0.502037612442,657.294006348,3.06682,3.12444,3.23,2.85817,0.171331037201,0.424235440523,0.404433522276,1.029083848,0.379191279411,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249026,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.000878161762404,0.00513318474778,101196.109375,174735.703125,70298.59375,176,256,256,2.00877801578,8.77235052669,9.13684176995,16.6293967674,1.0,1.0,1.0,272.447509766,90.85987854,170.091583252,301.064239502,113.0,31.4399967194,20.300075531,81.5401229858,411.0,155.0,292.0,430.0,91.4297409058,39.9824142456,82.9852523804,110.6095047,0.657559198543
sub-10269,0,0,0.701465129852,0.795840501785,0.753208865509,53.6732063293,1.89818,2.37767,1.73899,1.6541,0.169996145079,0.411524046219,0.418479808702,1.33949828148,0.490988302231,32,2,0/256/256/0,35343,0.00352,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249446,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0167030694716,0.00125067683402,158329.09375,336866.46875,232094.6875,176,256,256,2.28058015476,7.8017061527,6.32539557985,8.8939004321,1.0,0.6875,0.6875,214.570541382,74.3217926025,132.925888062,215.582183838,83.0,21.6999874115,18.1299991608,23.8801078796,334.0,136.0,230.999633789,351.0,76.0077133179,36.5617218018,64.9929351807,102.480552673,0.611111566991
sub-10271,0,0,0.519069194794,1.00503802299,0.522266129385,423.094268799,4.10319,4.20757,4.11352,3.99135,0.21876380219,0.415497264231,0.365738933579,1.04226112366,0.381212455034,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249934,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00575241937842,0.00986463753848,78199.4609375,163410.0625,66806.84375,176,256,256,3.3639412266,8.98446173773,10.3829172975,18.8003489281,0.999998211861,1.0,1.0,194.480911255,75.2997131348,123.465461731,214.73399353,87.7256408691,34.2186908722,31.8396011353,70.0188201904,295.708630371,124.144490814,211.982147217,309.910449219,63.8165626526,28.4734783173,57.9187088013,78.2179794312,0.661608992496
sub-10280,0,0,0.577336609364,0.956703126431,0.542502851332,203.725875854,3.07766,3.22674,3.15074,2.86738,0.165007326964,0.432654541539,0.402338131497,1.10556304455,0.540957462788,32,2,0/256/256/0,35343,0.00332,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249909,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00377329996191,0.00391141620286,96309.6015625,167360.484375,80631.7265625,176,256,256,2.11183678459,8.91653440968,7.73346832565,12.1720337827,1.0,0.98046875,0.98046875,216.661743164,71.669052124,134.962051392,235.572479248,88.999786377,23.5500980377,17.8200283051,53.8203201294,337.999450684,124.601393127,233.999359131,353.999084473,76.1387481689,32.6252555847,65.392616272,95.9730911255,0.672363009505
sub-10292,0,0,0.539825379848,0.912187457085,0.530284681389,420.215209961,3.16061,3.21276,3.36129,2.92367,0.179049605009,0.417987573889,0.402962821103,1.06863629818,0.309106230736,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249475,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00217920520895,0.00226630758648,73433.5390625,147968.203125,68701.125,176,256,256,2.82295231458,9.05332390016,9.33664868372,16.1336698364,1.0,1.0,1.0,243.136138916,86.8383255005,154.542999268,261.567016602,108.0,30.9400005341,28.88007164,71.2801055908,357.0,149.584928894,258.0,371.0,76.6198272705,37.1698417664,72.4183654785,97.2731781006,0.56183745583
sub-10304,0,0,0.516587913036,1.24352586269,0.494358825396,413.489227295,3.46548,3.5253,3.63847,3.24472,0.179424867411,0.413402819515,0.407172313074,1.07901597023,0.390696421266,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249613,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00609172935779,0.00214883289039,87995.4296875,181415.453125,72427.234375,176,256,256,2.86951575807,8.70745166449,9.37074274911,16.5352608248,1.0,1.0,1.0,287.671203613,101.424064636,176.631484985,319.278594971,130.0,38.2200012207,33.4400672913,90.5201034546,433.0,171.0,298.0,451.0,94.5550384521,41.434387207,82.9828262329,116.432197571,0.743931278618
sub-10325,0,0,0.506287634373,1.09143900871,0.479253449065,594.388977051,3.98686,4.1107,3.96123,3.89176,0.199961280489,0.429845143876,0.370193575636,1.00046825409,0.360737770796,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249628,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00531451865627,0.00705607212833,71688.84375,141965.03125,56831.96875,176,256,256,3.33007130339,9.9308800883,11.2198081129,20.3984729469,1.00000607967,1.0,1.0,300.87701416,116.368331909,193.038879395,327.336639404,145.185180664,50.0187683105,45.9430183411,107.307431793,444.170684814,194.160564423,328.033514404,462.202737427,91.8024139404,46.0065116882,90.2032318115,115.825370789,0.749561652345
sub-10329,0,0,0.513328135014,1.12469911575,0.519019706524,334.44128418,3.29224,3.35949,3.44632,3.08208,0.152228027317,0.438959771849,0.408812200833,0.976591467857,0.446125295758,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249616,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0034732173006,0.00209299134905,83006.1640625,165395.21875,67376.921875,176,256,256,2.69660936816,8.65687329317,8.95072499301,15.4986923177,1.0,1.0,1.0,259.044830322,85.3253173828,163.224563599,285.825744629,117.0,27.9000015259,25.9600524902,75.0200881958,397.0,151.0,279.0,414.0,86.956451416,40.9073104858,77.1757354736,106.594467163,0.698574338086
sub-10339,0,0,0.502741456032,1.31391060352,0.450477900078,623.14666748,3.94697,4.10838,3.94617,3.79267,0.20426745294,0.412565948668,0.383166598392,0.825938224792,0.250948429108,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123250103,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00772910841876,0.00958657617543,66931.6875,133023.796875,51346.8046875,176,256,256,2.97975662278,9.00948116431,11.4770222407,22.4418289349,0.999998807907,1.0,1.0,273.037567139,103.115699768,173.945541382,304.064666748,120.501324463,46.5410823822,40.2960487366,104.05141449,397.487646484,170.990539551,292.597441101,411.670935059,86.1351852417,39.0958328247,81.3846282959,101.192886353,0.753661208001
sub-10340,0,0,0.497348338366,1.01454937458,0.56416402557,284.761322021,3.19304,3.18018,3.40267,3.00843,0.159244175373,0.433031580061,0.407724244566,1.05383110046,0.396674498916,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249524,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00365183344628,0.00164596773077,100176.507812,191481.34375,72054.734375,176,256,256,1.99389235526,8.27118220731,8.89449700641,16.4184164567,1.0,1.0,1.0,259.831573486,84.2671356201,162.007919312,288.834075928,115.0,29.0,23.359998703,78.6000976562,394.0,144.959902191,279.0,412.0,86.8944549561,37.3681030273,78.2470016479,104.732460022,0.569536423841
sub-10345,0,0,0.510825276375,1.10332632065,0.515998213934,401.427764893,3.17098,3.20216,3.35405,2.96871,0.160657500469,0.44747174402,0.391870755511,1.02536833286,0.422551572323,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249920,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00197649919715,0.00145875764506,87683.1640625,164732.828125,67926.65625,176,256,256,1.98395903737,8.90399629821,9.09141317018,16.3862841749,1.0,1.0,1.0,247.471817017,81.1685791016,159.44090271,273.772033691,104.0,27.0,25.1299991608,69.8401260376,375.0,142.0,266.0,391.0,83.383605957,37.6082496643,74.0271606445,103.047180176,0.742729306488
sub-10347,0,0,0.492808431387,1.30923378468,0.474124791295,566.609436035,3.29556,3.34727,3.43344,3.11435,0.156247818794,0.442615562552,0.401136618655,1.09146416187,0.36945220232,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249619,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00148641101185,0.00215523936373,72873.2734375,158387.640625,64718.0,176,256,256,2.62270942177,8.27345274412,9.34866624219,17.1498365607,1.0,1.0,1.0,278.50869751,92.4840164185,173.286376953,306.371276855,130.0,32.5500030518,29.4400630951,85.5600967407,416.0,159.0,289.0,432.0,90.0460205078,42.7452926636,80.1954345703,112.447471619,0.703984819734
sub-10356,0,0,0.514673352242,1.24453222752,0.472791195273,602.901306152,4.14825,4.23521,4.18108,4.03116,0.221797835798,0.402528976828,0.375673187374,0.949543833733,0.320747387409,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249608,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00729056838877,0.00952447883298,76934.390625,150923.328125,62532.6328125,176,256,256,3.18251580385,9.07407885914,10.6538133995,19.7048455356,1.00000071526,1.0,1.0,257.138214111,99.017074585,165.285400391,288.502868652,108.12645874,45.219294548,41.0365261078,98.4263916016,388.177886963,162.496391296,281.938813782,404.34069519,85.3389663696,36.5236816406,77.5043106079,99.2439117432,0.6962020058
sub-10365,0,0,0.535329282284,1.1651456356,0.497111710215,296.830474854,3.36382,3.38335,3.46734,3.24456,0.177012140919,0.422975256671,0.40001260241,1.11901521683,0.411686784029,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123250028,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.011238276205,0.00517277601166,87619.6640625,168713.0625,75776.640625,176,256,256,3.04366042442,9.33202395747,9.0976291645,14.9172031116,1.0,1.0,1.0,328.738708496,119.312728882,203.257156372,355.033203125,154.0,42.6700057983,37.1799964905,93.9601364136,491.0,201.0,342.0,510.0,105.122016907,53.2685852051,95.0995788574,136.283294678,0.734797297297
sub-10376,0,0,0.554999530315,1.10840344429,0.502512087998,239.163208008,3.14077,3.16995,3.291,2.96981,0.174709707152,0.390501929053,0.434788363796,1.04660606384,0.405416762829,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249769,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0181947707159,0.00128654218989,86476.4296875,159789.46875,69377.328125,176,256,256,2.67682415344,9.44966339342,9.45382982718,16.2350019347,1.0,1.0,1.0,293.658843994,103.621139526,180.953140259,319.358551025,128.0,35.0400009155,28.9800624847,87.6001293182,435.0,178.639923096,311.0,452.0,94.4278717041,45.513217926,87.4401168823,115.080848694,0.707089552239
sub-10377,0,0,0.649558365345,0.836900532246,0.673095280721,129.845428467,2.11649,2.5772,2.00443,1.83531,0.145519234523,0.400111058456,0.454369707021,1.17334413528,0.412326550484,32,2,0/256/256/0,35343,0.0035,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123250095,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0051290531716,0.00280154542998,149171.546875,312547.1875,178952.578125,176,256,256,1.9139748868,8.93897136069,7.395248509,11.3327992795,1.0,0.7109375,0.7109375,235.698242188,76.6658096313,146.46131897,242.634002686,96.0,22.4399986267,20.5599934578,40.5300865173,349.999176025,137.0,245.0,363.0,76.5936889648,37.1137390137,69.3453063965,101.238418579,0.677274614121
sub-10429,0,0,0.536884069443,1.0442507267,0.478456255155,320.428039551,3.04311,3.08063,3.18511,2.87202,0.169658345537,0.43831043999,0.392031214473,1.16544342041,0.33644387722,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249817,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0113789774522,0.00162596339234,73450.1953125,139988.4375,64434.5078125,176,256,256,2.65846273111,9.61136752688,9.11110499533,15.063484728,1.0,1.0,1.0,150.024536133,53.9115219116,96.0644302368,161.392730713,70.0,18.1500015259,16.3800449371,41.1600570679,221.0,93.0,156.0,230.0,46.3837966919,23.5211906433,43.8605957031,61.6409759521,0.611801242236
sub-10438,0,0,0.57033008337,0.9626314044,0.525200196247,319.170501709,3.24816,3.32545,3.38721,3.04242,0.17926470561,0.416811108493,0.403924185897,1.07460165024,0.534037172794,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249668,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00190192818509,0.0022668318171,91656.1328125,167868.921875,75343.1328125,176,256,256,2.63516071813,9.21470629053,8.54416153888,13.782617608,1.0,1.0,1.0,234.65838623,81.2107009888,145.461212158,254.408203125,100.0,27.5570005417,22.0800685883,61.3800621033,365.0,141.0,257.0,381.0,81.3668518066,36.5734443665,72.0028839111,101.749320984,0.557347670251
sub-10440,0,0,0.543517053127,1.15721547604,0.483918241197,581.916931152,3.44988,3.41831,3.73802,3.21336,0.193583228657,0.395982909595,0.410433861747,1.06068539619,0.396075800061,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249939,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00269775405942,0.00205787676328,82433.59375,162100.375,69905.625,176,256,256,2.97976786166,8.97726320822,9.55716399667,16.7144609201,1.0,1.0,1.0,289.784057617,105.377174377,179.645233154,319.073425293,126.0,40.3200035095,36.2399978638,94.2401123047,433.0,175.626882935,309.0,451.0,95.4496841431,42.3790550232,86.2579727173,115.028511047,0.758415841584
sub-10448,0,0,0.511168658733,1.03285086155,0.514960493172,435.574005127,3.22576,3.27275,3.42103,2.99798,0.172405512649,0.41301898342,0.41457550393,1.10403442383,0.440647065639,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249345,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.0025202867177,0.00205348467243,78260.5234375,161204.21875,63258.5703125,176,256,256,2.75658382381,8.24753933646,9.26912800646,16.8032608591,1.0,1.0,1.0,248.651489258,85.1092605591,153.476730347,273.188201904,109.0,30.8800029755,25.6500644684,76.1600799561,376.0,147.0,265.0,393.0,82.4857788086,37.5730743408,74.489982605,99.6028366089,0.598901098901
sub-10455,0,0,0.593890488148,1.00274717808,0.514940723357,276.733520508,3.25522,3.30687,3.45775,3.0167,0.17869187554,0.404789855232,0.416518269228,1.11095178127,0.507468163967,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249519,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.00157258362081,0.00181564902808,89228.46875,153629.90625,78324.140625,176,256,256,2.3211149904,9.37569829199,8.2410954693,13.0264731255,1.0,1.0,1.0,254.256912231,89.4405593872,155.926895142,273.072753906,108.0,31.6000061035,24.1400699615,68.0401000977,387.0,151.04989624,274.0,403.0,85.6901321411,37.4059104919,76.8560714722,107.538444519,0.678207739308
sub-10471,0,0,0.502011716366,1.25094175339,0.453599267367,812.885437012,2.92089,2.97181,3.10037,2.70464,0.184125856937,0.428893216266,0.386980926797,1.08630275726,0.302188324928,32,2,0/256/256/0,35343,0.00331,1,7,ORIGINAL/PRIMARY/M/ND/NORM,123249892,ROW,1.1,3D,3,TrioTim,1,255,HFS,100.0,100,i-,200,MPRAGE - BWM,HeadMatrix,2.53,IR,GR/IR,*tfl3d1_ns,SP/MP,syngo MR B15,363,Body,N,anat,0.000702754670405,0.00204566994994,69239.1796875,119100.140625,49046.7460938,176,256,256,3.00294630464,8.84608871293,9.85387965955,17.7126039611,1.0,1.0,1.0,309.013427734,109.59337616,193.782165527,339.25567627,135.0,38.639995575,21.6600017548,91.8401260376,456.0,185.0,327.0,473.0,98.4981155396,45.5734710693,94.435295105,124.338981628,0.72027972028
